age,job,marital,education,id
40,management,married,university.degree,9306
34,admin.,single,basic.9y,9307
33,admin.,divorced,high.school,9308
56,retired,married,basic.6y,9309
42,blue-collar,married,basic.9y,9310
43,services,married,high.school,9311
54,management,single,basic.9y,9312
53,admin.,single,basic.6y,9313
42,technician,single,unknown,9314
40,services,married,basic.6y,9315
54,technician,married,professional.course,9316
40,housemaid,single,professional.course,9317
26,admin.,single,university.degree,9318
33,admin.,married,high.school,9319
35,blue-collar,married,basic.9y,9320
36,admin.,married,high.school,9321
29,services,single,high.school,9322
36,blue-collar,married,basic.9y,9323
35,management,married,high.school,9324
33,admin.,married,high.school,9325
33,admin.,married,high.school,9326
27,blue-collar,single,basic.6y,9327
42,technician,married,high.school,9328
43,admin.,divorced,basic.9y,9329
42,admin.,married,university.degree,9330
27,blue-collar,single,basic.6y,9331
34,self-employed,single,university.degree,9332
31,student,single,university.degree,9333
54,management,divorced,university.degree,9334
40,self-employed,married,basic.4y,9335
52,unemployed,married,high.school,9336
47,management,divorced,university.degree,9337
49,housemaid,married,basic.9y,9338
32,admin.,single,high.school,9339
49,housemaid,single,high.school,9340
50,blue-collar,married,basic.9y,9341
34,services,married,high.school,9342
55,blue-collar,married,basic.4y,9343
47,technician,single,basic.9y,9344
51,retired,married,professional.course,9345
47,blue-collar,married,basic.6y,9346
56,technician,married,basic.4y,9347
53,admin.,married,basic.9y,9348
36,blue-collar,married,basic.9y,9349
42,blue-collar,divorced,basic.9y,9350
44,blue-collar,divorced,basic.6y,9351
39,housemaid,married,basic.9y,9352
37,admin.,single,high.school,9353
60,blue-collar,married,unknown,9354
36,services,married,high.school,9355
42,management,divorced,university.degree,9356
31,admin.,married,high.school,9357
53,technician,divorced,professional.course,9358
45,blue-collar,married,basic.4y,9359
37,technician,single,professional.course,9360
47,self-employed,married,professional.course,9361
49,blue-collar,divorced,high.school,9362
36,admin.,married,university.degree,9363
35,services,divorced,high.school,9364
38,unknown,married,unknown,9365
38,services,single,high.school,9366
50,blue-collar,divorced,high.school,9367
59,retired,married,professional.course,9368
43,unknown,married,unknown,9369
42,admin.,married,high.school,9370
40,admin.,married,basic.6y,9371
46,blue-collar,married,unknown,9372
57,housemaid,divorced,basic.4y,9373
42,admin.,married,university.degree,9374
41,blue-collar,married,basic.4y,9375
54,management,divorced,university.degree,9376
27,admin.,single,university.degree,9377
36,admin.,married,high.school,9378
58,blue-collar,married,professional.course,9379
40,management,married,university.degree,9380
34,admin.,single,basic.9y,9381
33,admin.,divorced,high.school,9382
56,retired,married,basic.6y,9383
42,blue-collar,married,basic.9y,9384
43,services,married,high.school,9385
54,management,single,basic.9y,9386
53,admin.,single,basic.6y,9387
42,technician,single,unknown,9388
40,services,married,basic.6y,9389
54,technician,married,professional.course,9390
40,housemaid,single,professional.course,9391
26,admin.,single,university.degree,9392
33,admin.,married,high.school,9393
35,blue-collar,married,basic.9y,9394
36,admin.,married,high.school,9395
29,services,single,high.school,9396
36,blue-collar,married,basic.9y,9397
35,management,married,high.school,9398
33,admin.,married,high.school,9399
33,admin.,married,high.school,9400
27,blue-collar,single,basic.6y,9401
42,technician,married,high.school,9402
43,admin.,divorced,basic.9y,9403
42,admin.,married,university.degree,9404
27,blue-collar,single,basic.6y,9405
34,self-employed,single,university.degree,9406
31,student,single,university.degree,9407
54,management,divorced,university.degree,9408
40,self-employed,married,basic.4y,9409
52,unemployed,married,high.school,9410
47,management,divorced,university.degree,9411
49,housemaid,married,basic.9y,9412
32,admin.,single,high.school,9413
49,housemaid,single,high.school,9414
50,blue-collar,married,basic.9y,9415
34,services,married,high.school,9416
55,blue-collar,married,basic.4y,9417
47,technician,single,basic.9y,9418
51,retired,married,professional.course,9419
47,blue-collar,married,basic.6y,9420
56,technician,married,basic.4y,9421
53,admin.,married,basic.9y,9422
36,blue-collar,married,basic.9y,9423
42,blue-collar,divorced,basic.9y,9424
44,blue-collar,divorced,basic.6y,9425
39,housemaid,married,basic.9y,9426
37,admin.,single,high.school,9427
60,blue-collar,married,unknown,9428
36,services,married,high.school,9429
42,management,divorced,university.degree,9430
31,admin.,married,high.school,9431
53,technician,divorced,professional.course,9432
45,blue-collar,married,basic.4y,9433
37,technician,single,professional.course,9434
47,self-employed,married,professional.course,9435
49,blue-collar,divorced,high.school,9436
36,admin.,married,university.degree,9437
35,services,divorced,high.school,9438
38,unknown,married,unknown,9439
38,services,single,high.school,9440
50,blue-collar,divorced,high.school,9441
59,retired,married,professional.course,9442
43,unknown,married,unknown,9443
42,admin.,married,high.school,9444
40,admin.,married,basic.6y,9445
46,blue-collar,married,unknown,9446
57,housemaid,divorced,basic.4y,9447
42,admin.,married,university.degree,9448
41,blue-collar,married,basic.4y,9449
54,management,divorced,university.degree,9450
27,admin.,single,university.degree,9451
36,admin.,married,high.school,9452
58,blue-collar,married,professional.course,9453
40,management,married,university.degree,9454
34,admin.,single,basic.9y,9455
33,admin.,divorced,high.school,9456
56,retired,married,basic.6y,9457
42,blue-collar,married,basic.9y,9458
43,services,married,high.school,9459
54,management,single,basic.9y,9460
53,admin.,single,basic.6y,9461
42,technician,single,unknown,9462
40,services,married,basic.6y,9463
54,technician,married,professional.course,9464
40,housemaid,single,professional.course,9465
26,admin.,single,university.degree,9466
33,admin.,married,high.school,9467
35,blue-collar,married,basic.9y,9468
36,admin.,married,high.school,9469
29,services,single,high.school,9470
36,blue-collar,married,basic.9y,9471
35,management,married,high.school,9472
33,admin.,married,high.school,9473
33,admin.,married,high.school,9474
27,blue-collar,single,basic.6y,9475
42,technician,married,high.school,9476
43,admin.,divorced,basic.9y,9477
42,admin.,married,university.degree,9478
27,blue-collar,single,basic.6y,9479
34,self-employed,single,university.degree,9480
31,student,single,university.degree,9481
54,management,divorced,university.degree,9482
40,self-employed,married,basic.4y,9483
52,unemployed,married,high.school,9484
47,management,divorced,university.degree,9485
49,housemaid,married,basic.9y,9486
32,admin.,single,high.school,9487
49,housemaid,single,high.school,9488
50,blue-collar,married,basic.9y,9489
34,services,married,high.school,9490
55,blue-collar,married,basic.4y,9491
47,technician,single,basic.9y,9492
51,retired,married,professional.course,9493
47,blue-collar,married,basic.6y,9494
56,technician,married,basic.4y,9495
53,admin.,married,basic.9y,9496
36,blue-collar,married,basic.9y,9497
42,blue-collar,divorced,basic.9y,9498
44,blue-collar,divorced,basic.6y,9499
39,housemaid,married,basic.9y,9500
37,admin.,single,high.school,9501
60,blue-collar,married,unknown,9502
36,services,married,high.school,9503
42,management,divorced,university.degree,9504
31,admin.,married,high.school,9505
53,technician,divorced,professional.course,9506
45,blue-collar,married,basic.4y,9507
37,technician,single,professional.course,9508
47,self-employed,married,professional.course,9509
49,blue-collar,divorced,high.school,9510
36,admin.,married,university.degree,9511
35,services,divorced,high.school,9512
38,unknown,married,unknown,9513
38,services,single,high.school,9514
50,blue-collar,divorced,high.school,9515
59,retired,married,professional.course,9516
43,unknown,married,unknown,9517
42,admin.,married,high.school,9518
40,admin.,married,basic.6y,9519
46,blue-collar,married,unknown,9520
57,housemaid,divorced,basic.4y,9521
42,admin.,married,university.degree,9522
41,blue-collar,married,basic.4y,9523
54,management,divorced,university.degree,9524
27,admin.,single,university.degree,9525
36,admin.,married,high.school,9526
58,blue-collar,married,professional.course,9527
40,management,married,university.degree,9528
34,admin.,single,basic.9y,9529
33,admin.,divorced,high.school,9530
56,retired,married,basic.6y,9531
42,blue-collar,married,basic.9y,9532
43,services,married,high.school,9533
54,management,single,basic.9y,9534
53,admin.,single,basic.6y,9535
42,technician,single,unknown,9536
40,services,married,basic.6y,9537
54,technician,married,professional.course,9538
40,housemaid,single,professional.course,9539
26,admin.,single,university.degree,9540
33,admin.,married,high.school,9541
35,blue-collar,married,basic.9y,9542
36,admin.,married,high.school,9543
29,services,single,high.school,9544
36,blue-collar,married,basic.9y,9545
35,management,married,high.school,9546
33,admin.,married,high.school,9547
33,admin.,married,high.school,9548
27,blue-collar,single,basic.6y,9549
42,technician,married,high.school,9550
43,admin.,divorced,basic.9y,9551
42,admin.,married,university.degree,9552
27,blue-collar,single,basic.6y,9553
34,self-employed,single,university.degree,9554
31,student,single,university.degree,9555
54,management,divorced,university.degree,9556
40,self-employed,married,basic.4y,9557
52,unemployed,married,high.school,9558
47,management,divorced,university.degree,9559
49,housemaid,married,basic.9y,9560
32,admin.,single,high.school,9561
49,housemaid,single,high.school,9562
50,blue-collar,married,basic.9y,9563
34,services,married,high.school,9564
55,blue-collar,married,basic.4y,9565
47,technician,single,basic.9y,9566
51,retired,married,professional.course,9567
47,blue-collar,married,basic.6y,9568
56,technician,married,basic.4y,9569
53,admin.,married,basic.9y,9570
36,blue-collar,married,basic.9y,9571
42,blue-collar,divorced,basic.9y,9572
44,blue-collar,divorced,basic.6y,9573
39,housemaid,married,basic.9y,9574
37,admin.,single,high.school,9575
60,blue-collar,married,unknown,9576
36,services,married,high.school,9577
42,management,divorced,university.degree,9578
31,admin.,married,high.school,9579
53,technician,divorced,professional.course,9580
45,blue-collar,married,basic.4y,9581
37,technician,single,professional.course,9582
47,self-employed,married,professional.course,9583
49,blue-collar,divorced,high.school,9584
36,admin.,married,university.degree,9585
35,services,divorced,high.school,9586
38,unknown,married,unknown,9587
38,services,single,high.school,9588
50,blue-collar,divorced,high.school,9589
59,retired,married,professional.course,9590
43,unknown,married,unknown,9591
42,admin.,married,high.school,9592
40,admin.,married,basic.6y,9593
46,blue-collar,married,unknown,9594
57,housemaid,divorced,basic.4y,9595
42,admin.,married,university.degree,9596
41,blue-collar,married,basic.4y,9597
54,management,divorced,university.degree,9598
27,admin.,single,university.degree,9599
36,admin.,married,high.school,9600
58,blue-collar,married,professional.course,9601
40,management,married,university.degree,9602
34,admin.,single,basic.9y,9603
33,admin.,divorced,high.school,9604
56,retired,married,basic.6y,9605
42,blue-collar,married,basic.9y,9606
43,services,married,high.school,9607
54,management,single,basic.9y,9608
53,admin.,single,basic.6y,9609
42,technician,single,unknown,9610
40,services,married,basic.6y,9611
54,technician,married,professional.course,9612
40,housemaid,single,professional.course,9613
26,admin.,single,university.degree,9614
33,admin.,married,high.school,9615
35,blue-collar,married,basic.9y,9616
36,admin.,married,high.school,9617
29,services,single,high.school,9618
36,blue-collar,married,basic.9y,9619
35,management,married,high.school,9620
33,admin.,married,high.school,9621
33,admin.,married,high.school,9622
27,blue-collar,single,basic.6y,9623
42,technician,married,high.school,9624
43,admin.,divorced,basic.9y,9625
42,admin.,married,university.degree,9626
27,blue-collar,single,basic.6y,9627
34,self-employed,single,university.degree,9628
31,student,single,university.degree,9629
54,management,divorced,university.degree,9630
40,self-employed,married,basic.4y,9631
52,unemployed,married,high.school,9632
47,management,divorced,university.degree,9633
